Age,City,Gender,Policy,Excess,Value,Premium
Family,Hamilton,Women,BNZ PremierCare Vehicle Insurance Third Party Fire and Theft,400 (A); 1250 (T),Agreed,42.93
Family,Hamilton,Women,FMG Essential Private Vehicles Third Party Fire and Theft,400 (A); 1200 (T),Market,33.75
Family,Hamilton,Women,Lantern Insurance Echelon Third Party Fire and Theft,400 (A); 1250 (T),Market,51.35
Family,Hamilton,Women,MAS Insurance Motor Vehicle Third Party Fire and Theft,500 (A); 1150 (T),Agreed<sup>D</sup>,52.37
Family,Hamilton,Women,State Insurance Car Third Party Fire and Theft,400 (A); 1300 (T),Agreed,45.48
Family,Hamilton,Women,The Co-operative Bank Asset Care Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,37.65
Family,Hamilton,Women,Tower Third Party Fire and Theft Cover,500 (A); 1250 (T),Agreed,34.18
Family,Hamilton,Women,Trade Me Your Third Party Car with Fire and Theft<sup>B</sup>,500 (A); 1000 (T),Agreed,31.64
Family,Hamilton,Women,TSB Motor Vehicle Insurance Third Party Fire and Theft<sup>C</sup>,400 (A); 900 (T),Agreed,40.42
Family,Hamilton,Women,Warehouse Money Third Party Fire and Theft,500 (A); 1250 (T),Market,52.45
Family,Hamilton,Women,Westpac Car Insurance Third Party Fire and Theft,400 (A); 1100 (T),Market,38.63
Family,Wellington,Women,AA Insurance Third Party Fire and Theft Car Insurance,500 (A); 1050 (T),Agreed,34.88
Family,Wellington,Women,AMI Insurance Car Insurance Third Party Fire and Theft,400 (A); 900 (T),Agreed,31.48
Family,Wellington,Women,AMP Third Party Fire and Theft,500 (A); 1250 (T),Market,52.37
Family,Wellington,Women,ASB Bank Private Motor Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,53.19
Family,Wellington,Women,BNZ PremierCare Vehicle Insurance Third Party Fire and Theft,400 (A); 1250 (T),Agreed,43.6
Family,Wellington,Women,FMG Essential Private Vehicles Third Party Fire and Theft,400 (A); 1200 (T),Market,39.85
Family,Wellington,Women,Lantern Insurance Echelon Third Party Fire and Theft,400 (A); 1250 (T),Market,51.35
Family,Wellington,Women,MAS Insurance Motor Vehicle Third Party Fire and Theft,500 (A); 1150 (T),Agreed<sup>D</sup>,46.64
Family,Wellington,Women,State Insurance Car Third Party Fire and Theft,400 (A); 1300 (T),Agreed,50.17
Family,Wellington,Women,The Co-operative Bank Asset Care Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,38.67
Family,Wellington,Women,Tower Third Party Fire and Theft Cover,500 (A); 1250 (T),Agreed,35.32
Family,Wellington,Women,Trade Me Your Third Party Car with Fire and Theft<sup>B</sup>,500 (A); 1000 (T),Agreed,30.52
Family,Wellington,Women,TSB Motor Vehicle Insurance Third Party Fire and Theft<sup>C</sup>,400 (A); 900 (T),Agreed,38.85
Family,Wellington,Women,Warehouse Money Third Party Fire and Theft,500 (A); 1250 (T),Market,52.45
Family,Wellington,Women,Westpac Car Insurance Third Party Fire and Theft,400 (A); 1100 (T),Market,40.15
Family,Christchurch,Women,AA Insurance Third Party Fire and Theft Car Insurance,500 (A); 1050 (T),Agreed,36.89
Family,Christchurch,Women,AMI Insurance Car Insurance Third Party Fire and Theft,400 (A); 900 (T),Agreed,26.97
Family,Christchurch,Women,AMP Third Party Fire and Theft,500 (A); 1250 (T),Market,53.72
Family,Christchurch,Women,ASB Bank Private Motor Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,50.9
Family,Christchurch,Women,BNZ PremierCare Vehicle Insurance Third Party Fire and Theft,400 (A); 1250 (T),Agreed,41.71
Family,Christchurch,Women,FMG Essential Private Vehicles Third Party Fire and Theft,400 (A); 1200 (T),Market,39.93
Family,Christchurch,Women,Lantern Insurance Echelon Third Party Fire and Theft,400 (A); 1250 (T),Market,51.35
Family,Christchurch,Women,MAS Insurance Motor Vehicle Third Party Fire and Theft,500 (A); 1150 (T),Agreed<sup>D</sup>,48.32
Family,Christchurch,Women,State Insurance Car Third Party Fire and Theft,400 (A); 1300 (T),Agreed,45.48
Family,Christchurch,Women,The Co-operative Bank Asset Care Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,37.47
Family,Christchurch,Women,Tower Third Party Fire and Theft Cover,500 (A); 1250 (T),Agreed,38.72
Family,Christchurch,Women,Trade Me Your Third Party Car with Fire and Theft<sup>B</sup>,500 (A); 1000 (T),Agreed,29.96
Family,Christchurch,Women,TSB Motor Vehicle Insurance Third Party Fire and Theft<sup>C</sup>,400 (A); 900 (T),Agreed,39.64
Family,Christchurch,Women,Warehouse Money Third Party Fire and Theft,500 (A); 1250 (T),Market,53.58
Family,Christchurch,Women,Westpac Car Insurance Third Party Fire and Theft,400 (A); 1100 (T),Market,31.39
Family,Dunedin,Women,AA Insurance Third Party Fire and Theft Car Insurance,500 (A); 1050 (T),Agreed,30.93
Family,Dunedin,Women,AMI Insurance Car Insurance Third Party Fire and Theft,400 (A); 900 (T),Agreed,24.26
Family,Dunedin,Women,AMP Third Party Fire and Theft,500 (A); 1250 (T),Market,51.16
Family,Dunedin,Women,ASB Bank Private Motor Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,50.79
Family,Dunedin,Women,BNZ PremierCare Vehicle Insurance Third Party Fire and Theft,400 (A); 1250 (T),Agreed,41.58
Family,Dunedin,Women,FMG Essential Private Vehicles Third Party Fire and Theft,400 (A); 1200 (T),Market,31.46
Family,Dunedin,Women,Lantern Insurance Echelon Third Party Fire and Theft,400 (A); 1250 (T),Market,51.35
Family,Dunedin,Women,MAS Insurance Motor Vehicle Third Party Fire and Theft,500 (A); 1150 (T),Agreed<sup>D</sup>,44.59
Family,Dunedin,Women,State Insurance Car Third Party Fire and Theft,400 (A); 1300 (T),Agreed,44.18
Family,Dunedin,Women,The Co-operative Bank Asset Care Vehicle Third Party Fire and Theft,400 (A); 1250 (T),Agreed,37.48
Family,Dunedin,Women,Tower Third Party Fire and Theft Cover,500 (A); 1250 (T),Agreed,37.21
Family,Dunedin,Women,Trade Me Your Third Party Car with Fire and Theft<sup>B</sup>,500 (A); 1000 (T),Agreed,30.52
Family,Dunedin,Women,TSB Motor Vehicle Insurance Third Party Fire and Theft<sup>C</sup>,400 (A); 900 (T),Agreed,32.59
Family,Dunedin,Women,Warehouse Money Third Party Fire and Theft,500 (A); 1250 (T),Market,51.43
Family,Dunedin,Women,Westpac Car Insurance Third Party Fire and Theft,400 (A); 1100 (T),Market,34.24
